chr1,s1,e1,chr2,s2,e2
chr7,138000000,143000000,chr16,22000000,31500000
chr7,138000000,143000000,chr16,45900000,47000000
chr7,138000000,143000000,chr16,56400000,58700000
chr7,138000000,143000000,chr16,65700000,70700000
chr7,138000000,143000000,chr16,74200000,75600000
chr7,138000000,143000000,chr16,80500000,86900000
chr7,148000000,159000000,chr16,0,5400000
chr7,148000000,159000000,chr16,10200000,16200000
chr7,148000000,159000000,chr16,18900000,20300000
chr7,148000000,159000000,chr16,22000000,31500000
chr7,148000000,159000000,chr16,45900000,47000000
chr7,148000000,159000000,chr16,56400000,58700000
chr7,148000000,159000000,chr16,65700000,70700000
chr7,148000000,159000000,chr16,74200000,75600000
chr7,148000000,159000000,chr16,80500000,86900000
chr10,100000,2100000,chr20,0,6200000
chr10,100000,2100000,chr20,15500000,21200000
chr10,100000,2100000,chr20,23600000,26200000
chr10,100000,2100000,chr20,29400000,51000000
chr10,100000,2100000,chr20,54500000,57300000
chr10,4700000,8200000,chr20,0,6200000
chr10,4700000,8200000,chr20,15500000,21200000
chr10,4700000,8200000,chr20,23600000,26200000
chr10,4700000,8200000,chr20,29400000,51000000
chr10,4700000,8200000,chr20,54500000,57300000
chr10,10800000,15700000,chr20,0,6200000
chr10,10800000,15700000,chr20,15500000,21200000
chr10,10800000,15700000,chr20,23600000,26200000
chr10,10800000,15700000,chr20,29400000,51000000
chr10,10800000,15700000,chr20,54500000,57300000
chr10,24300000,25300000,chr20,0,6200000
chr10,24300000,25300000,chr20,15500000,21200000
chr10,24300000,25300000,chr20,23600000,26200000
chr10,24300000,25300000,chr20,29400000,51000000
chr10,24300000,25300000,chr20,54500000,57300000
chr10,26500000,36000000,chr20,0,6200000
chr10,26500000,36000000,chr20,15500000,21200000
chr10,26500000,36000000,chr20,23600000,26200000
chr10,26500000,36000000,chr20,29400000,51000000
chr10,26500000,36000000,chr20,54500000,57300000
chr10,41900000,43400000,chr20,0,6200000
chr10,41900000,43400000,chr20,15500000,21200000
chr10,41900000,43400000,chr20,23600000,26200000
chr10,41900000,43400000,chr20,29400000,51000000
chr10,41900000,43400000,chr20,54500000,57300000
chr10,69200000,75800000,chr20,0,6200000
chr10,69200000,75800000,chr20,15500000,21200000
chr10,69200000,75800000,chr20,23600000,26200000
chr10,69200000,75800000,chr20,29400000,51000000
chr10,69200000,75800000,chr20,54500000,57300000
chr10,78900000,81300000,chr20,0,6200000
chr10,78900000,81300000,chr20,15500000,21200000
chr10,78900000,81300000,chr20,23600000,26200000
chr10,78900000,81300000,chr20,29400000,51000000
chr10,78900000,81300000,chr20,54500000,57300000
chr10,93400000,106500000,chr20,0,6200000
chr10,93400000,106500000,chr20,15500000,21200000
chr10,93400000,106500000,chr20,23600000,26200000
chr10,93400000,106500000,chr20,29400000,51000000
chr10,93400000,106500000,chr20,54500000,57300000
chr10,119900000,129900000,chr20,0,6200000
chr10,119900000,129900000,chr20,15500000,21200000
chr10,119900000,129900000,chr20,23600000,26200000
chr10,119900000,129900000,chr20,29400000,51000000
chr10,119900000,129900000,chr20,54500000,57300000
chr14,20200000,25400000,chr20,0,5200000
chr14,20200000,25400000,chr20,17400000,19900000
chr14,20200000,25400000,chr20,24700000,25500000
chr14,20200000,25400000,chr20,30000000,37800000
chr14,20200000,25400000,chr20,41700000,51000000
chr14,20200000,25400000,chr20,54900000,58300000
chr14,34000000,36800000,chr20,0,5200000
chr14,34000000,36800000,chr20,17400000,19900000
chr14,34000000,36800000,chr20,24700000,25500000
chr14,34000000,36800000,chr20,30000000,37800000
chr14,34000000,36800000,chr20,41700000,51000000
chr14,34000000,36800000,chr20,54900000,58300000
chr14,49800000,51700000,chr20,0,5200000
chr14,49800000,51700000,chr20,17400000,19900000
chr14,49800000,51700000,chr20,24700000,25500000
chr14,49800000,51700000,chr20,30000000,37800000
chr14,49800000,51700000,chr20,41700000,51000000
chr14,49800000,51700000,chr20,54900000,58300000
chr14,53700000,56800000,chr20,0,5200000
chr14,53700000,56800000,chr20,17400000,19900000
chr14,53700000,56800000,chr20,24700000,25500000
chr14,53700000,56800000,chr20,30000000,37800000
chr14,53700000,56800000,chr20,41700000,51000000
chr14,53700000,56800000,chr20,54900000,58300000
chr14,63800000,79100000,chr20,0,5200000
chr14,63800000,79100000,chr20,17400000,19900000
chr14,63800000,79100000,chr20,24700000,25500000
chr14,63800000,79100000,chr20,30000000,37800000
chr14,63800000,79100000,chr20,41700000,51000000
chr14,63800000,79100000,chr20,54900000,58300000
chr14,89400000,107200000,chr20,0,5200000
chr14,89400000,107200000,chr20,17400000,19900000
chr14,89400000,107200000,chr20,24700000,25500000
chr14,89400000,107200000,chr20,30000000,37800000
chr14,89400000,107200000,chr20,41700000,51000000
chr14,89400000,107200000,chr20,54900000,58300000
chr1,144500000,193500000,chr10,39200000,43000000
chr1,194400000,200100000,chr10,39200000,43000000
chr1,208100000,217600000,chr10,39200000,43000000
chr1,236400000,238900000,chr10,39200000,43000000
chr1,241800000,243200000,chr10,39200000,43000000
chr1,245200000,248800000,chr10,39200000,43000000
chr18,0,15300000,chr21,10400000,11200000
chr18,0,15300000,chr21,14800000,19100000
chr18,0,15300000,chr21,26800000,44800000
chr18,0,15300000,chr21,47600000,47900000
chr18,18500000,24500000,chr21,10400000,11200000
chr18,18500000,24500000,chr21,14800000,19100000
chr18,18500000,24500000,chr21,26800000,44800000
chr18,18500000,24500000,chr21,47600000,47900000
chr18,29300000,30400000,chr21,10400000,11200000
chr18,29300000,30400000,chr21,14800000,19100000
chr18,29300000,30400000,chr21,26800000,44800000
chr18,29300000,30400000,chr21,47600000,47900000
chr18,32500000,33000000,chr21,10400000,11200000
chr18,32500000,33000000,chr21,14800000,19100000
chr18,32500000,33000000,chr21,26800000,44800000
chr18,32500000,33000000,chr21,47600000,47900000
chr18,46000000,48700000,chr21,10400000,11200000
chr18,46000000,48700000,chr21,14800000,19100000
chr18,46000000,48700000,chr21,26800000,44800000
chr18,46000000,48700000,chr21,47600000,47900000
chr18,54800000,57600000,chr21,10400000,11200000
chr18,54800000,57600000,chr21,14800000,19100000
chr18,54800000,57600000,chr21,26800000,44800000
chr18,54800000,57600000,chr21,47600000,47900000
chr18,71700000,72800000,chr21,10400000,11200000
chr18,71700000,72800000,chr21,14800000,19100000
chr18,71700000,72800000,chr21,26800000,44800000
chr18,71700000,72800000,chr21,47600000,47900000
