chr1,s1,e1,chr2,s2,e2
chr2,7000000,13000000,chr8,31100000,43200000
chr2,7000000,13000000,chr8,94000000,104600000
chr2,7000000,13000000,chr8,123500000,137100000
chr2,7000000,13000000,chr8,138600000,146300000
chr2,19400000,34100000,chr8,31100000,43200000
chr2,19400000,34100000,chr8,94000000,104600000
chr2,19400000,34100000,chr8,123500000,137100000
chr2,19400000,34100000,chr8,138600000,146300000
chr2,36200000,49300000,chr8,31100000,43200000
chr2,36200000,49300000,chr8,94000000,104600000
chr2,36200000,49300000,chr8,123500000,137100000
chr2,36200000,49300000,chr8,138600000,146300000
chr2,59900000,66200000,chr8,31100000,43200000
chr2,59900000,66200000,chr8,94000000,104600000
chr2,59900000,66200000,chr8,123500000,137100000
chr2,59900000,66200000,chr8,138600000,146300000
chr2,68000000,75700000,chr8,31100000,43200000
chr2,68000000,75700000,chr8,94000000,104600000
chr2,68000000,75700000,chr8,123500000,137100000
chr2,68000000,75700000,chr8,138600000,146300000
chr2,84600000,87000000,chr8,31100000,43200000
chr2,84600000,87000000,chr8,94000000,104600000
chr2,84600000,87000000,chr8,123500000,137100000
chr2,84600000,87000000,chr8,138600000,146300000
chr2,96700000,103500000,chr8,31100000,43200000
chr2,96700000,103500000,chr8,94000000,104600000
chr2,96700000,103500000,chr8,123500000,137100000
chr2,96700000,103500000,chr8,138600000,146300000
chr2,105200000,107100000,chr8,31100000,43200000
chr2,105200000,107100000,chr8,94000000,104600000
chr2,105200000,107100000,chr8,123500000,137100000
chr2,105200000,107100000,chr8,138600000,146300000
chr2,108700000,110400000,chr8,31100000,43200000
chr2,108700000,110400000,chr8,94000000,104600000
chr2,108700000,110400000,chr8,123500000,137100000
chr2,108700000,110400000,chr8,138600000,146300000
chr2,112300000,114000000,chr8,31100000,43200000
chr2,112300000,114000000,chr8,94000000,104600000
chr2,112300000,114000000,chr8,123500000,137100000
chr2,112300000,114000000,chr8,138600000,146300000
chr2,119300000,123000000,chr8,31100000,43200000
chr2,119300000,123000000,chr8,94000000,104600000
chr2,119300000,123000000,chr8,123500000,137100000
chr2,119300000,123000000,chr8,138600000,146300000
chr2,127000000,129300000,chr8,31100000,43200000
chr2,127000000,129300000,chr8,94000000,104600000
chr2,127000000,129300000,chr8,123500000,137100000
chr2,127000000,129300000,chr8,138600000,146300000
chr2,134400000,137200000,chr8,31100000,43200000
chr2,134400000,137200000,chr8,94000000,104600000
chr2,134400000,137200000,chr8,123500000,137100000
chr2,134400000,137200000,chr8,138600000,146300000
chr2,170300000,175800000,chr8,31100000,43200000
chr2,170300000,175800000,chr8,94000000,104600000
chr2,170300000,175800000,chr8,123500000,137100000
chr2,170300000,175800000,chr8,138600000,146300000
chr2,196200000,198500000,chr8,31100000,43200000
chr2,196200000,198500000,chr8,94000000,104600000
chr2,196200000,198500000,chr8,123500000,137100000
chr2,196200000,198500000,chr8,138600000,146300000
chr2,200300000,207000000,chr8,31100000,43200000
chr2,200300000,207000000,chr8,94000000,104600000
chr2,200300000,207000000,chr8,123500000,137100000
chr2,200300000,207000000,chr8,138600000,146300000
chr2,216600000,221000000,chr8,31100000,43200000
chr2,216600000,221000000,chr8,94000000,104600000
chr2,216600000,221000000,chr8,123500000,137100000
chr2,216600000,221000000,chr8,138600000,146300000
chr2,224300000,243100000,chr8,31100000,43200000
chr2,224300000,243100000,chr8,94000000,104600000
chr2,224300000,243100000,chr8,123500000,137100000
chr2,224300000,243100000,chr8,138600000,146300000
chr7,0,7000000,chr13,19700000,31700000
chr7,0,7000000,chr13,39700000,53900000
chr7,0,7000000,chr13,72900000,74200000
chr7,0,7000000,chr13,94900000,102100000
chr7,0,7000000,chr13,109200000,115000000
chr7,29900000,31100000,chr13,19700000,31700000
chr7,29900000,31100000,chr13,39700000,53900000
chr7,29900000,31100000,chr13,72900000,74200000
chr7,29900000,31100000,chr13,94900000,102100000
chr7,29900000,31100000,chr13,109200000,115000000
chr7,42400000,48500000,chr13,19700000,31700000
chr7,42400000,48500000,chr13,39700000,53900000
chr7,42400000,48500000,chr13,72900000,74200000
chr7,42400000,48500000,chr13,94900000,102100000
chr7,42400000,48500000,chr13,109200000,115000000
chr7,54500000,56500000,chr13,19700000,31700000
chr7,54500000,56500000,chr13,39700000,53900000
chr7,54500000,56500000,chr13,72900000,74200000
chr7,54500000,56500000,chr13,94900000,102100000
chr7,54500000,56500000,chr13,109200000,115000000
chr7,65200000,76200000,chr13,19700000,31700000
chr7,65200000,76200000,chr13,39700000,53900000
chr7,65200000,76200000,chr13,72900000,74200000
chr7,65200000,76200000,chr13,94900000,102100000
chr7,65200000,76200000,chr13,109200000,115000000
chr7,97200000,107700000,chr13,19700000,31700000
chr7,97200000,107700000,chr13,39700000,53900000
chr7,97200000,107700000,chr13,72900000,74200000
chr7,97200000,107700000,chr13,94900000,102100000
chr7,97200000,107700000,chr13,109200000,115000000
chr7,126800000,135800000,chr13,19700000,31700000
chr7,126800000,135800000,chr13,39700000,53900000
chr7,126800000,135800000,chr13,72900000,74200000
chr7,126800000,135800000,chr13,94900000,102100000
chr7,126800000,135800000,chr13,109200000,115000000
chr7,136900000,143100000,chr13,19700000,31700000
chr7,136900000,143100000,chr13,39700000,53900000
chr7,136900000,143100000,chr13,72900000,74200000
chr7,136900000,143100000,chr13,94900000,102100000
chr7,136900000,143100000,chr13,109200000,115000000
chr7,147300000,159000000,chr13,19700000,31700000
chr7,147300000,159000000,chr13,39700000,53900000
chr7,147300000,159000000,chr13,72900000,74200000
chr7,147300000,159000000,chr13,94900000,102100000
chr7,147300000,159000000,chr13,109200000,115000000
chr7,0,8300000,chr8,31100000,43300000
chr7,0,8300000,chr8,47400000,50000000
chr7,0,8300000,chr8,69800000,72300000
chr7,0,8300000,chr8,94100000,97600000
chr7,0,8300000,chr8,100300000,104700000
chr7,0,8300000,chr8,123400000,129800000
chr7,0,8300000,chr8,132700000,137900000
chr7,0,8300000,chr8,139100000,146300000
chr7,42400000,48400000,chr8,31100000,43300000
chr7,42400000,48400000,chr8,47400000,50000000
chr7,42400000,48400000,chr8,69800000,72300000
chr7,42400000,48400000,chr8,94100000,97600000
chr7,42400000,48400000,chr8,100300000,104700000
chr7,42400000,48400000,chr8,123400000,129800000
chr7,42400000,48400000,chr8,132700000,137900000
chr7,42400000,48400000,chr8,139100000,146300000
chr7,55700000,56400000,chr8,31100000,43300000
chr7,55700000,56400000,chr8,47400000,50000000
chr7,55700000,56400000,chr8,69800000,72300000
chr7,55700000,56400000,chr8,94100000,97600000
chr7,55700000,56400000,chr8,100300000,104700000
chr7,55700000,56400000,chr8,123400000,129800000
chr7,55700000,56400000,chr8,132700000,137900000
chr7,55700000,56400000,chr8,139100000,146300000
chr7,65200000,77700000,chr8,31100000,43300000
chr7,65200000,77700000,chr8,47400000,50000000
chr7,65200000,77700000,chr8,69800000,72300000
chr7,65200000,77700000,chr8,94100000,97600000
chr7,65200000,77700000,chr8,100300000,104700000
chr7,65200000,77700000,chr8,123400000,129800000
chr7,65200000,77700000,chr8,132700000,137900000
chr7,65200000,77700000,chr8,139100000,146300000
chr7,96700000,108600000,chr8,31100000,43300000
chr7,96700000,108600000,chr8,47400000,50000000
chr7,96700000,108600000,chr8,69800000,72300000
chr7,96700000,108600000,chr8,94100000,97600000
chr7,96700000,108600000,chr8,100300000,104700000
chr7,96700000,108600000,chr8,123400000,129800000
chr7,96700000,108600000,chr8,132700000,137900000
chr7,96700000,108600000,chr8,139100000,146300000
chr7,126500000,132500000,chr8,31100000,43300000
chr7,126500000,132500000,chr8,47400000,50000000
chr7,126500000,132500000,chr8,69800000,72300000
chr7,126500000,132500000,chr8,94100000,97600000
chr7,126500000,132500000,chr8,100300000,104700000
chr7,126500000,132500000,chr8,123400000,129800000
chr7,126500000,132500000,chr8,132700000,137900000
chr7,126500000,132500000,chr8,139100000,146300000
chr7,137200000,143100000,chr8,31100000,43300000
chr7,137200000,143100000,chr8,47400000,50000000
chr7,137200000,143100000,chr8,69800000,72300000
chr7,137200000,143100000,chr8,94100000,97600000
chr7,137200000,143100000,chr8,100300000,104700000
chr7,137200000,143100000,chr8,123400000,129800000
chr7,137200000,143100000,chr8,132700000,137900000
chr7,137200000,143100000,chr8,139100000,146300000
chr7,147900000,153300000,chr8,31100000,43300000
chr7,147900000,153300000,chr8,47400000,50000000
chr7,147900000,153300000,chr8,69800000,72300000
chr7,147900000,153300000,chr8,94100000,97600000
chr7,147900000,153300000,chr8,100300000,104700000
chr7,147900000,153300000,chr8,123400000,129800000
chr7,147900000,153300000,chr8,132700000,137900000
chr7,147900000,153300000,chr8,139100000,146300000
chr7,154500000,159000000,chr8,31100000,43300000
chr7,154500000,159000000,chr8,47400000,50000000
chr7,154500000,159000000,chr8,69800000,72300000
chr7,154500000,159000000,chr8,94100000,97600000
chr7,154500000,159000000,chr8,100300000,104700000
chr7,154500000,159000000,chr8,123400000,129800000
chr7,154500000,159000000,chr8,132700000,137900000
chr7,154500000,159000000,chr8,139100000,146300000
chr2,0,800000,chr6,200000,20600000
chr2,0,800000,chr6,33500000,47600000
chr2,0,800000,chr6,51100000,53700000
chr2,0,800000,chr6,57000000,58400000
chr2,0,800000,chr6,73600000,74600000
chr2,0,800000,chr6,89600000,91500000
chr2,0,800000,chr6,105300000,112400000
chr2,0,800000,chr6,136300000,140100000
chr2,0,800000,chr6,142800000,145100000
chr2,0,800000,chr6,147900000,160900000
chr2,0,800000,chr6,166100000,170800000
chr2,7800000,13000000,chr6,200000,20600000
chr2,7800000,13000000,chr6,33500000,47600000
chr2,7800000,13000000,chr6,51100000,53700000
chr2,7800000,13000000,chr6,57000000,58400000
chr2,7800000,13000000,chr6,73600000,74600000
chr2,7800000,13000000,chr6,89600000,91500000
chr2,7800000,13000000,chr6,105300000,112400000
chr2,7800000,13000000,chr6,136300000,140100000
chr2,7800000,13000000,chr6,142800000,145100000
chr2,7800000,13000000,chr6,147900000,160900000
chr2,7800000,13000000,chr6,166100000,170800000
chr2,19500000,33900000,chr6,200000,20600000
chr2,19500000,33900000,chr6,33500000,47600000
chr2,19500000,33900000,chr6,51100000,53700000
chr2,19500000,33900000,chr6,57000000,58400000
chr2,19500000,33900000,chr6,73600000,74600000
chr2,19500000,33900000,chr6,89600000,91500000
chr2,19500000,33900000,chr6,105300000,112400000
chr2,19500000,33900000,chr6,136300000,140100000
chr2,19500000,33900000,chr6,142800000,145100000
chr2,19500000,33900000,chr6,147900000,160900000
chr2,19500000,33900000,chr6,166100000,170800000
chr2,36200000,49200000,chr6,200000,20600000
chr2,36200000,49200000,chr6,33500000,47600000
chr2,36200000,49200000,chr6,51100000,53700000
chr2,36200000,49200000,chr6,57000000,58400000
chr2,36200000,49200000,chr6,73600000,74600000
chr2,36200000,49200000,chr6,89600000,91500000
chr2,36200000,49200000,chr6,105300000,112400000
chr2,36200000,49200000,chr6,136300000,140100000
chr2,36200000,49200000,chr6,142800000,145100000
chr2,36200000,49200000,chr6,147900000,160900000
chr2,36200000,49200000,chr6,166100000,170800000
chr2,53500000,56200000,chr6,200000,20600000
chr2,53500000,56200000,chr6,33500000,47600000
chr2,53500000,56200000,chr6,51100000,53700000
chr2,53500000,56200000,chr6,57000000,58400000
chr2,53500000,56200000,chr6,73600000,74600000
chr2,53500000,56200000,chr6,89600000,91500000
chr2,53500000,56200000,chr6,105300000,112400000
chr2,53500000,56200000,chr6,136300000,140100000
chr2,53500000,56200000,chr6,142800000,145100000
chr2,53500000,56200000,chr6,147900000,160900000
chr2,53500000,56200000,chr6,166100000,170800000
chr2,59800000,66800000,chr6,200000,20600000
chr2,59800000,66800000,chr6,33500000,47600000
chr2,59800000,66800000,chr6,51100000,53700000
chr2,59800000,66800000,chr6,57000000,58400000
chr2,59800000,66800000,chr6,73600000,74600000
chr2,59800000,66800000,chr6,89600000,91500000
chr2,59800000,66800000,chr6,105300000,112400000
chr2,59800000,66800000,chr6,136300000,140100000
chr2,59800000,66800000,chr6,142800000,145100000
chr2,59800000,66800000,chr6,147900000,160900000
chr2,59800000,66800000,chr6,166100000,170800000
chr2,67300000,75200000,chr6,200000,20600000
chr2,67300000,75200000,chr6,33500000,47600000
chr2,67300000,75200000,chr6,51100000,53700000
chr2,67300000,75200000,chr6,57000000,58400000
chr2,67300000,75200000,chr6,73600000,74600000
chr2,67300000,75200000,chr6,89600000,91500000
chr2,67300000,75200000,chr6,105300000,112400000
chr2,67300000,75200000,chr6,136300000,140100000
chr2,67300000,75200000,chr6,142800000,145100000
chr2,67300000,75200000,chr6,147900000,160900000
chr2,67300000,75200000,chr6,166100000,170800000
chr2,84400000,89200000,chr6,200000,20600000
chr2,84400000,89200000,chr6,33500000,47600000
chr2,84400000,89200000,chr6,51100000,53700000
chr2,84400000,89200000,chr6,57000000,58400000
chr2,84400000,89200000,chr6,73600000,74600000
chr2,84400000,89200000,chr6,89600000,91500000
chr2,84400000,89200000,chr6,105300000,112400000
chr2,84400000,89200000,chr6,136300000,140100000
chr2,84400000,89200000,chr6,142800000,145100000
chr2,84400000,89200000,chr6,147900000,160900000
chr2,84400000,89200000,chr6,166100000,170800000
chr2,96700000,102900000,chr6,200000,20600000
chr2,96700000,102900000,chr6,33500000,47600000
chr2,96700000,102900000,chr6,51100000,53700000
chr2,96700000,102900000,chr6,57000000,58400000
chr2,96700000,102900000,chr6,73600000,74600000
chr2,96700000,102900000,chr6,89600000,91500000
chr2,96700000,102900000,chr6,105300000,112400000
chr2,96700000,102900000,chr6,136300000,140100000
chr2,96700000,102900000,chr6,142800000,145100000
chr2,96700000,102900000,chr6,147900000,160900000
chr2,96700000,102900000,chr6,166100000,170800000
chr2,105800000,107200000,chr6,200000,20600000
chr2,105800000,107200000,chr6,33500000,47600000
chr2,105800000,107200000,chr6,51100000,53700000
chr2,105800000,107200000,chr6,57000000,58400000
chr2,105800000,107200000,chr6,73600000,74600000
chr2,105800000,107200000,chr6,89600000,91500000
chr2,105800000,107200000,chr6,105300000,112400000
chr2,105800000,107200000,chr6,136300000,140100000
chr2,105800000,107200000,chr6,142800000,145100000
chr2,105800000,107200000,chr6,147900000,160900000
chr2,105800000,107200000,chr6,166100000,170800000
chr2,109500000,110400000,chr6,200000,20600000
chr2,109500000,110400000,chr6,33500000,47600000
chr2,109500000,110400000,chr6,51100000,53700000
chr2,109500000,110400000,chr6,57000000,58400000
chr2,109500000,110400000,chr6,73600000,74600000
chr2,109500000,110400000,chr6,89600000,91500000
chr2,109500000,110400000,chr6,105300000,112400000
chr2,109500000,110400000,chr6,136300000,140100000
chr2,109500000,110400000,chr6,142800000,145100000
chr2,109500000,110400000,chr6,147900000,160900000
chr2,109500000,110400000,chr6,166100000,170800000
chr2,112400000,114700000,chr6,200000,20600000
chr2,112400000,114700000,chr6,33500000,47600000
chr2,112400000,114700000,chr6,51100000,53700000
chr2,112400000,114700000,chr6,57000000,58400000
chr2,112400000,114700000,chr6,73600000,74600000
chr2,112400000,114700000,chr6,89600000,91500000
chr2,112400000,114700000,chr6,105300000,112400000
chr2,112400000,114700000,chr6,136300000,140100000
chr2,112400000,114700000,chr6,142800000,145100000
chr2,112400000,114700000,chr6,147900000,160900000
chr2,112400000,114700000,chr6,166100000,170800000
chr2,120800000,123000000,chr6,200000,20600000
chr2,120800000,123000000,chr6,33500000,47600000
chr2,120800000,123000000,chr6,51100000,53700000
chr2,120800000,123000000,chr6,57000000,58400000
chr2,120800000,123000000,chr6,73600000,74600000
chr2,120800000,123000000,chr6,89600000,91500000
chr2,120800000,123000000,chr6,105300000,112400000
chr2,120800000,123000000,chr6,136300000,140100000
chr2,120800000,123000000,chr6,142800000,145100000
chr2,120800000,123000000,chr6,147900000,160900000
chr2,120800000,123000000,chr6,166100000,170800000
chr2,127100000,129500000,chr6,200000,20600000
chr2,127100000,129500000,chr6,33500000,47600000
chr2,127100000,129500000,chr6,51100000,53700000
chr2,127100000,129500000,chr6,57000000,58400000
chr2,127100000,129500000,chr6,73600000,74600000
chr2,127100000,129500000,chr6,89600000,91500000
chr2,127100000,129500000,chr6,105300000,112400000
chr2,127100000,129500000,chr6,136300000,140100000
chr2,127100000,129500000,chr6,142800000,145100000
chr2,127100000,129500000,chr6,147900000,160900000
chr2,127100000,129500000,chr6,166100000,170800000
chr2,134700000,137500000,chr6,200000,20600000
chr2,134700000,137500000,chr6,33500000,47600000
chr2,134700000,137500000,chr6,51100000,53700000
chr2,134700000,137500000,chr6,57000000,58400000
chr2,134700000,137500000,chr6,73600000,74600000
chr2,134700000,137500000,chr6,89600000,91500000
chr2,134700000,137500000,chr6,105300000,112400000
chr2,134700000,137500000,chr6,136300000,140100000
chr2,134700000,137500000,chr6,142800000,145100000
chr2,134700000,137500000,chr6,147900000,160900000
chr2,134700000,137500000,chr6,166100000,170800000
chr2,171100000,176300000,chr6,200000,20600000
chr2,171100000,176300000,chr6,33500000,47600000
chr2,171100000,176300000,chr6,51100000,53700000
chr2,171100000,176300000,chr6,57000000,58400000
chr2,171100000,176300000,chr6,73600000,74600000
chr2,171100000,176300000,chr6,89600000,91500000
chr2,171100000,176300000,chr6,105300000,112400000
chr2,171100000,176300000,chr6,136300000,140100000
chr2,171100000,176300000,chr6,142800000,145100000
chr2,171100000,176300000,chr6,147900000,160900000
chr2,171100000,176300000,chr6,166100000,170800000
chr2,190300000,192400000,chr6,200000,20600000
chr2,190300000,192400000,chr6,33500000,47600000
chr2,190300000,192400000,chr6,51100000,53700000
chr2,190300000,192400000,chr6,57000000,58400000
chr2,190300000,192400000,chr6,73600000,74600000
chr2,190300000,192400000,chr6,89600000,91500000
chr2,190300000,192400000,chr6,105300000,112400000
chr2,190300000,192400000,chr6,136300000,140100000
chr2,190300000,192400000,chr6,142800000,145100000
chr2,190300000,192400000,chr6,147900000,160900000
chr2,190300000,192400000,chr6,166100000,170800000
chr2,196900000,209200000,chr6,200000,20600000
chr2,196900000,209200000,chr6,33500000,47600000
chr2,196900000,209200000,chr6,51100000,53700000
chr2,196900000,209200000,chr6,57000000,58400000
chr2,196900000,209200000,chr6,73600000,74600000
chr2,196900000,209200000,chr6,89600000,91500000
chr2,196900000,209200000,chr6,105300000,112400000
chr2,196900000,209200000,chr6,136300000,140100000
chr2,196900000,209200000,chr6,142800000,145100000
chr2,196900000,209200000,chr6,147900000,160900000
chr2,196900000,209200000,chr6,166100000,170800000
chr2,216700000,220700000,chr6,200000,20600000
chr2,216700000,220700000,chr6,33500000,47600000
chr2,216700000,220700000,chr6,51100000,53700000
chr2,216700000,220700000,chr6,57000000,58400000
chr2,216700000,220700000,chr6,73600000,74600000
chr2,216700000,220700000,chr6,89600000,91500000
chr2,216700000,220700000,chr6,105300000,112400000
chr2,216700000,220700000,chr6,136300000,140100000
chr2,216700000,220700000,chr6,142800000,145100000
chr2,216700000,220700000,chr6,147900000,160900000
chr2,216700000,220700000,chr6,166100000,170800000
chr2,222100000,225800000,chr6,200000,20600000
chr2,222100000,225800000,chr6,33500000,47600000
chr2,222100000,225800000,chr6,51100000,53700000
chr2,222100000,225800000,chr6,57000000,58400000
chr2,222100000,225800000,chr6,73600000,74600000
chr2,222100000,225800000,chr6,89600000,91500000
chr2,222100000,225800000,chr6,105300000,112400000
chr2,222100000,225800000,chr6,136300000,140100000
chr2,222100000,225800000,chr6,142800000,145100000
chr2,222100000,225800000,chr6,147900000,160900000
chr2,222100000,225800000,chr6,166100000,170800000
chr2,230200000,243100000,chr6,200000,20600000
chr2,230200000,243100000,chr6,33500000,47600000
chr2,230200000,243100000,chr6,51100000,53700000
chr2,230200000,243100000,chr6,57000000,58400000
chr2,230200000,243100000,chr6,73600000,74600000
chr2,230200000,243100000,chr6,89600000,91500000
chr2,230200000,243100000,chr6,105300000,112400000
chr2,230200000,243100000,chr6,136300000,140100000
chr2,230200000,243100000,chr6,142800000,145100000
chr2,230200000,243100000,chr6,147900000,160900000
chr2,230200000,243100000,chr6,166100000,170800000
chr3,0,100000,chr13,19700000,34200000
chr3,0,100000,chr13,40600000,54000000
chr3,0,100000,chr13,73000000,74300000
chr3,0,100000,chr13,94900000,101900000
chr3,0,100000,chr13,106200000,114500000
chr3,3800000,5400000,chr13,19700000,34200000
chr3,3800000,5400000,chr13,40600000,54000000
chr3,3800000,5400000,chr13,73000000,74300000
chr3,3800000,5400000,chr13,94900000,101900000
chr3,3800000,5400000,chr13,106200000,114500000
chr3,7700000,17000000,chr13,19700000,34200000
chr3,7700000,17000000,chr13,40600000,54000000
chr3,7700000,17000000,chr13,73000000,74300000
chr3,7700000,17000000,chr13,94900000,101900000
chr3,7700000,17000000,chr13,106200000,114500000
chr3,30500000,34500000,chr13,19700000,34200000
chr3,30500000,34500000,chr13,40600000,54000000
chr3,30500000,34500000,chr13,73000000,74300000
chr3,30500000,34500000,chr13,94900000,101900000
chr3,30500000,34500000,chr13,106200000,114500000
chr3,36300000,56500000,chr13,19700000,34200000
chr3,36300000,56500000,chr13,40600000,54000000
chr3,36300000,56500000,chr13,73000000,74300000
chr3,36300000,56500000,chr13,94900000,101900000
chr3,36300000,56500000,chr13,106200000,114500000
chr3,56900000,60300000,chr13,19700000,34200000
chr3,56900000,60300000,chr13,40600000,54000000
chr3,56900000,60300000,chr13,73000000,74300000
chr3,56900000,60300000,chr13,94900000,101900000
chr3,56900000,60300000,chr13,106200000,114500000
chr3,70500000,73800000,chr13,19700000,34200000
chr3,70500000,73800000,chr13,40600000,54000000
chr3,70500000,73800000,chr13,73000000,74300000
chr3,70500000,73800000,chr13,94900000,101900000
chr3,70500000,73800000,chr13,106200000,114500000
chr3,121000000,130500000,chr13,19700000,34200000
chr3,121000000,130500000,chr13,40600000,54000000
chr3,121000000,130500000,chr13,73000000,74300000
chr3,121000000,130500000,chr13,94900000,101900000
chr3,121000000,130500000,chr13,106200000,114500000
chr3,132700000,134900000,chr13,19700000,34200000
chr3,132700000,134900000,chr13,40600000,54000000
chr3,132700000,134900000,chr13,73000000,74300000
chr3,132700000,134900000,chr13,94900000,101900000
chr3,132700000,134900000,chr13,106200000,114500000
chr3,137600000,142900000,chr13,19700000,34200000
chr3,137600000,142900000,chr13,40600000,54000000
chr3,137600000,142900000,chr13,73000000,74300000
chr3,137600000,142900000,chr13,94900000,101900000
chr3,137600000,142900000,chr13,106200000,114500000
chr3,169000000,170400000,chr13,19700000,34200000
chr3,169000000,170400000,chr13,40600000,54000000
chr3,169000000,170400000,chr13,73000000,74300000
chr3,169000000,170400000,chr13,94900000,101900000
chr3,169000000,170400000,chr13,106200000,114500000
chr3,181400000,189400000,chr13,19700000,34200000
chr3,181400000,189400000,chr13,40600000,54000000
chr3,181400000,189400000,chr13,73000000,74300000
chr3,181400000,189400000,chr13,94900000,101900000
chr3,181400000,189400000,chr13,106200000,114500000
chr3,193000000,197900000,chr13,19700000,34200000
chr3,193000000,197900000,chr13,40600000,54000000
chr3,193000000,197900000,chr13,73000000,74300000
chr3,193000000,197900000,chr13,94900000,101900000
chr3,193000000,197900000,chr13,106200000,114500000
chr10,5300000,8600000,chr12,0,1100000
chr10,5300000,8600000,chr12,23300000,30800000
chr10,5300000,8600000,chr12,56000000,58500000
chr10,5300000,8600000,chr12,93300000,94700000
chr10,5300000,8600000,chr12,106600000,126300000
chr10,5300000,8600000,chr12,129700000,131600000
chr10,10500000,15900000,chr12,0,1100000
chr10,10500000,15900000,chr12,23300000,30800000
chr10,10500000,15900000,chr12,56000000,58500000
chr10,10500000,15900000,chr12,93300000,94700000
chr10,10500000,15900000,chr12,106600000,126300000
chr10,10500000,15900000,chr12,129700000,131600000
chr10,27900000,36000000,chr12,0,1100000
chr10,27900000,36000000,chr12,23300000,30800000
chr10,27900000,36000000,chr12,56000000,58500000
chr10,27900000,36000000,chr12,93300000,94700000
chr10,27900000,36000000,chr12,106600000,126300000
chr10,27900000,36000000,chr12,129700000,131600000
chr10,41900000,46100000,chr12,0,1100000
chr10,41900000,46100000,chr12,23300000,30800000
chr10,41900000,46100000,chr12,56000000,58500000
chr10,41900000,46100000,chr12,93300000,94700000
chr10,41900000,46100000,chr12,106600000,126300000
chr10,41900000,46100000,chr12,129700000,131600000
chr10,49400000,50800000,chr12,0,1100000
chr10,49400000,50800000,chr12,23300000,30800000
chr10,49400000,50800000,chr12,56000000,58500000
chr10,49400000,50800000,chr12,93300000,94700000
chr10,49400000,50800000,chr12,106600000,126300000
chr10,49400000,50800000,chr12,129700000,131600000
chr10,69500000,75800000,chr12,0,1100000
chr10,69500000,75800000,chr12,23300000,30800000
chr10,69500000,75800000,chr12,56000000,58500000
chr10,69500000,75800000,chr12,93300000,94700000
chr10,69500000,75800000,chr12,106600000,126300000
chr10,69500000,75800000,chr12,129700000,131600000
chr10,80200000,81300000,chr12,0,1100000
chr10,80200000,81300000,chr12,23300000,30800000
chr10,80200000,81300000,chr12,56000000,58500000
chr10,80200000,81300000,chr12,93300000,94700000
chr10,80200000,81300000,chr12,106600000,126300000
chr10,80200000,81300000,chr12,129700000,131600000
chr10,96900000,106300000,chr12,0,1100000
chr10,96900000,106300000,chr12,23300000,30800000
chr10,96900000,106300000,chr12,56000000,58500000
chr10,96900000,106300000,chr12,93300000,94700000
chr10,96900000,106300000,chr12,106600000,126300000
chr10,96900000,106300000,chr12,129700000,131600000
chr10,120000000,122700000,chr12,0,1100000
chr10,120000000,122700000,chr12,23300000,30800000
chr10,120000000,122700000,chr12,56000000,58500000
chr10,120000000,122700000,chr12,93300000,94700000
chr10,120000000,122700000,chr12,106600000,126300000
chr10,120000000,122700000,chr12,129700000,131600000
chr3,2800000,6000000,chr8,31100000,43300000
chr3,2800000,6000000,chr8,94100000,104400000
chr3,2800000,6000000,chr8,123500000,137000000
chr3,2800000,6000000,chr8,138200000,146300000
chr3,7600000,16600000,chr8,31100000,43300000
chr3,7600000,16600000,chr8,94100000,104400000
chr3,7600000,16600000,chr8,123500000,137000000
chr3,7600000,16600000,chr8,138200000,146300000
chr3,30200000,33700000,chr8,31100000,43300000
chr3,30200000,33700000,chr8,94100000,104400000
chr3,30200000,33700000,chr8,123500000,137000000
chr3,30200000,33700000,chr8,138200000,146300000
chr3,35900000,55800000,chr8,31100000,43300000
chr3,35900000,55800000,chr8,94100000,104400000
chr3,35900000,55800000,chr8,123500000,137000000
chr3,35900000,55800000,chr8,138200000,146300000
chr3,56300000,60300000,chr8,31100000,43300000
chr3,56300000,60300000,chr8,94100000,104400000
chr3,56300000,60300000,chr8,123500000,137000000
chr3,56300000,60300000,chr8,138200000,146300000
chr3,70800000,73500000,chr8,31100000,43300000
chr3,70800000,73500000,chr8,94100000,104400000
chr3,70800000,73500000,chr8,123500000,137000000
chr3,70800000,73500000,chr8,138200000,146300000
chr3,121200000,131400000,chr8,31100000,43300000
chr3,121200000,131400000,chr8,94100000,104400000
chr3,121200000,131400000,chr8,123500000,137000000
chr3,121200000,131400000,chr8,138200000,146300000
chr3,132900000,142900000,chr8,31100000,43300000
chr3,132900000,142900000,chr8,94100000,104400000
chr3,132900000,142900000,chr8,123500000,137000000
chr3,132900000,142900000,chr8,138200000,146300000
chr3,169000000,172400000,chr8,31100000,43300000
chr3,169000000,172400000,chr8,94100000,104400000
chr3,169000000,172400000,chr8,123500000,137000000
chr3,169000000,172400000,chr8,138200000,146300000
chr3,182400000,190300000,chr8,31100000,43300000
chr3,182400000,190300000,chr8,94100000,104400000
chr3,182400000,190300000,chr8,123500000,137000000
chr3,182400000,190300000,chr8,138200000,146300000
chr3,192600000,197900000,chr8,31100000,43300000
chr3,192600000,197900000,chr8,94100000,104400000
chr3,192600000,197900000,chr8,123500000,137000000
chr3,192600000,197900000,chr8,138200000,146300000
chr13,19700000,34500000,chr19,2000000,20000000
chr13,19700000,34500000,chr19,27500000,27900000
chr13,19700000,34500000,chr19,33000000,41200000
chr13,19700000,34500000,chr19,45000000,50900000
