chr1,s1,e1,chr2,s2,e2
chr2,67700000,71700000,chr5,167600000,180900000
chr2,73000000,75200000,chr5,0,17000000
chr2,73000000,75200000,chr5,31400000,32600000
chr2,73000000,75200000,chr5,35500000,37900000
chr2,73000000,75200000,chr5,67300000,68700000
chr2,73000000,75200000,chr5,70400000,73000000
chr2,73000000,75200000,chr5,73500000,81900000
chr2,73000000,75200000,chr5,106500000,112900000
chr2,73000000,75200000,chr5,130100000,143700000
chr2,73000000,75200000,chr5,147500000,160000000
chr2,73000000,75200000,chr5,167600000,180900000
chr2,84500000,87500000,chr5,0,17000000
chr2,84500000,87500000,chr5,31400000,32600000
chr2,84500000,87500000,chr5,35500000,37900000
chr2,84500000,87500000,chr5,67300000,68700000
chr2,84500000,87500000,chr5,70400000,73000000
chr2,84500000,87500000,chr5,73500000,81900000
chr2,84500000,87500000,chr5,106500000,112900000
chr2,84500000,87500000,chr5,130100000,143700000
chr2,84500000,87500000,chr5,147500000,160000000
chr2,84500000,87500000,chr5,167600000,180900000
chr2,96400000,103400000,chr5,0,17000000
chr2,96400000,103400000,chr5,31400000,32600000
chr2,96400000,103400000,chr5,35500000,37900000
chr2,96400000,103400000,chr5,67300000,68700000
chr2,96400000,103400000,chr5,70400000,73000000
chr2,96400000,103400000,chr5,73500000,81900000
chr2,96400000,103400000,chr5,106500000,112900000
chr2,96400000,103400000,chr5,130100000,143700000
chr2,96400000,103400000,chr5,147500000,160000000
chr2,96400000,103400000,chr5,167600000,180900000
chr2,111400000,115100000,chr5,0,17000000
chr2,111400000,115100000,chr5,31400000,32600000
chr2,111400000,115100000,chr5,35500000,37900000
chr2,111400000,115100000,chr5,67300000,68700000
chr2,111400000,115100000,chr5,70400000,73000000
chr2,111400000,115100000,chr5,73500000,81900000
chr2,111400000,115100000,chr5,106500000,112900000
chr2,111400000,115100000,chr5,130100000,143700000
chr2,111400000,115100000,chr5,147500000,160000000
chr2,111400000,115100000,chr5,167600000,180900000
chr2,190100000,192500000,chr5,0,17000000
chr2,190100000,192500000,chr5,31400000,32600000
chr2,190100000,192500000,chr5,35500000,37900000
chr2,190100000,192500000,chr5,67300000,68700000
chr2,190100000,192500000,chr5,70400000,73000000
chr2,190100000,192500000,chr5,73500000,81900000
chr2,190100000,192500000,chr5,106500000,112900000
chr2,190100000,192500000,chr5,130100000,143700000
chr2,190100000,192500000,chr5,147500000,160000000
chr2,190100000,192500000,chr5,167600000,180900000
chr2,196100000,209100000,chr5,0,17000000
chr2,196100000,209100000,chr5,31400000,32600000
chr2,196100000,209100000,chr5,35500000,37900000
chr2,196100000,209100000,chr5,67300000,68700000
chr2,196100000,209100000,chr5,70400000,73000000
chr2,196100000,209100000,chr5,73500000,81900000
chr2,196100000,209100000,chr5,106500000,112900000
chr2,196100000,209100000,chr5,130100000,143700000
chr2,196100000,209100000,chr5,147500000,160000000
chr2,196100000,209100000,chr5,167600000,180900000
chr2,216100000,220700000,chr5,0,17000000
chr2,216100000,220700000,chr5,31400000,32600000
chr2,216100000,220700000,chr5,35500000,37900000
chr2,216100000,220700000,chr5,67300000,68700000
chr2,216100000,220700000,chr5,70400000,73000000
chr2,216100000,220700000,chr5,73500000,81900000
chr2,216100000,220700000,chr5,106500000,112900000
chr2,216100000,220700000,chr5,130100000,143700000
chr2,216100000,220700000,chr5,147500000,160000000
chr2,216100000,220700000,chr5,167600000,180900000
chr2,224500000,243100000,chr5,0,17000000
chr2,224500000,243100000,chr5,31400000,32600000
chr2,224500000,243100000,chr5,35500000,37900000
chr2,224500000,243100000,chr5,67300000,68700000
chr2,224500000,243100000,chr5,70400000,73000000
chr2,224500000,243100000,chr5,73500000,81900000
chr2,224500000,243100000,chr5,106500000,112900000
chr2,224500000,243100000,chr5,130100000,143700000
chr2,224500000,243100000,chr5,147500000,160000000
chr2,224500000,243100000,chr5,167600000,180900000
chr5,0,4100000,chr6,0,28500000
chr5,0,4100000,chr6,33500000,47800000
chr5,0,4100000,chr6,51100000,58800000
chr5,0,4100000,chr6,64000000,64600000
chr5,0,4100000,chr6,70300000,74600000
chr5,0,4100000,chr6,79300000,80000000
chr5,0,4100000,chr6,89600000,91800000
chr5,0,4100000,chr6,105300000,112600000
chr5,0,4100000,chr6,129600000,130500000
chr5,0,4100000,chr6,135000000,140400000
chr5,0,4100000,chr6,142800000,145100000
chr5,0,4100000,chr6,147100000,151900000
chr5,0,4100000,chr6,156400000,160900000
chr5,0,4100000,chr6,166500000,167800000
chr5,10000000,11100000,chr6,0,28500000
chr5,10000000,11100000,chr6,33500000,47800000
chr5,10000000,11100000,chr6,51100000,58800000
chr5,10000000,11100000,chr6,64000000,64600000
chr5,10000000,11100000,chr6,70300000,74600000
chr5,10000000,11100000,chr6,79300000,80000000
chr5,10000000,11100000,chr6,89600000,91800000
chr5,10000000,11100000,chr6,105300000,112600000
chr5,10000000,11100000,chr6,129600000,130500000
chr5,10000000,11100000,chr6,135000000,140400000
chr5,10000000,11100000,chr6,142800000,145100000
chr5,10000000,11100000,chr6,147100000,151900000
chr5,10000000,11100000,chr6,156400000,160900000
chr5,10000000,11100000,chr6,166500000,167800000
chr5,14100000,17200000,chr6,0,28500000
chr5,14100000,17200000,chr6,33500000,47800000
chr5,14100000,17200000,chr6,51100000,58800000
chr5,14100000,17200000,chr6,64000000,64600000
chr5,14100000,17200000,chr6,70300000,74600000
chr5,14100000,17200000,chr6,79300000,80000000
chr5,14100000,17200000,chr6,89600000,91800000
chr5,14100000,17200000,chr6,105300000,112600000
chr5,14100000,17200000,chr6,129600000,130500000
chr5,14100000,17200000,chr6,135000000,140400000
chr5,14100000,17200000,chr6,142800000,145100000
chr5,14100000,17200000,chr6,147100000,151900000
chr5,14100000,17200000,chr6,156400000,160900000
chr5,14100000,17200000,chr6,166500000,167800000
chr5,21100000,22000000,chr6,0,28500000
chr5,21100000,22000000,chr6,33500000,47800000
chr5,21100000,22000000,chr6,51100000,58800000
chr5,21100000,22000000,chr6,64000000,64600000
chr5,21100000,22000000,chr6,70300000,74600000
chr5,21100000,22000000,chr6,79300000,80000000
chr5,21100000,22000000,chr6,89600000,91800000
chr5,21100000,22000000,chr6,105300000,112600000
chr5,21100000,22000000,chr6,129600000,130500000
chr5,21100000,22000000,chr6,135000000,140400000
chr5,21100000,22000000,chr6,142800000,145100000
chr5,21100000,22000000,chr6,147100000,151900000
chr5,21100000,22000000,chr6,156400000,160900000
chr5,21100000,22000000,chr6,166500000,167800000
chr5,33700000,43600000,chr6,0,28500000
chr5,33700000,43600000,chr6,33500000,47800000
chr5,33700000,43600000,chr6,51100000,58800000
chr5,33700000,43600000,chr6,64000000,64600000
chr5,33700000,43600000,chr6,70300000,74600000
chr5,33700000,43600000,chr6,79300000,80000000
chr5,33700000,43600000,chr6,89600000,91800000
chr5,33700000,43600000,chr6,105300000,112600000
chr5,33700000,43600000,chr6,129600000,130500000
chr5,33700000,43600000,chr6,135000000,140400000
chr5,33700000,43600000,chr6,142800000,145100000
chr5,33700000,43600000,chr6,147100000,151900000
chr5,33700000,43600000,chr6,156400000,160900000
chr5,33700000,43600000,chr6,166500000,167800000
chr5,52700000,56500000,chr6,0,28500000
chr5,52700000,56500000,chr6,33500000,47800000
chr5,52700000,56500000,chr6,51100000,58800000
chr5,52700000,56500000,chr6,64000000,64600000
chr5,52700000,56500000,chr6,70300000,74600000
chr5,52700000,56500000,chr6,79300000,80000000
chr5,52700000,56500000,chr6,89600000,91800000
chr5,52700000,56500000,chr6,105300000,112600000
chr5,52700000,56500000,chr6,129600000,130500000
chr5,52700000,56500000,chr6,135000000,140400000
chr5,52700000,56500000,chr6,142800000,145100000
chr5,52700000,56500000,chr6,147100000,151900000
chr5,52700000,56500000,chr6,156400000,160900000
chr5,52700000,56500000,chr6,166500000,167800000
chr5,59900000,60900000,chr6,0,28500000
chr5,59900000,60900000,chr6,33500000,47800000
chr5,59900000,60900000,chr6,51100000,58800000
chr5,59900000,60900000,chr6,64000000,64600000
chr5,59900000,60900000,chr6,70300000,74600000
chr5,59900000,60900000,chr6,79300000,80000000
chr5,59900000,60900000,chr6,89600000,91800000
chr5,59900000,60900000,chr6,105300000,112600000
chr5,59900000,60900000,chr6,129600000,130500000
chr5,59900000,60900000,chr6,135000000,140400000
chr5,59900000,60900000,chr6,142800000,145100000
chr5,59900000,60900000,chr6,147100000,151900000
chr5,59900000,60900000,chr6,156400000,160900000
chr5,59900000,60900000,chr6,166500000,167800000
chr5,64800000,68700000,chr6,0,28500000
chr5,64800000,68700000,chr6,33500000,47800000
chr5,64800000,68700000,chr6,51100000,58800000
chr5,64800000,68700000,chr6,64000000,64600000
chr5,64800000,68700000,chr6,70300000,74600000
chr5,64800000,68700000,chr6,79300000,80000000
chr5,64800000,68700000,chr6,89600000,91800000
chr5,64800000,68700000,chr6,105300000,112600000
chr5,64800000,68700000,chr6,129600000,130500000
chr5,64800000,68700000,chr6,135000000,140400000
chr5,64800000,68700000,chr6,142800000,145100000
chr5,64800000,68700000,chr6,147100000,151900000
chr5,64800000,68700000,chr6,156400000,160900000
chr5,64800000,68700000,chr6,166500000,167800000
chr5,70700000,81700000,chr6,0,28500000
chr5,70700000,81700000,chr6,33500000,47800000
chr5,70700000,81700000,chr6,51100000,58800000
chr5,70700000,81700000,chr6,64000000,64600000
chr5,70700000,81700000,chr6,70300000,74600000
chr5,70700000,81700000,chr6,79300000,80000000
chr5,70700000,81700000,chr6,89600000,91800000
chr5,70700000,81700000,chr6,105300000,112600000
chr5,70700000,81700000,chr6,129600000,130500000
chr5,70700000,81700000,chr6,135000000,140400000
chr5,70700000,81700000,chr6,142800000,145100000
chr5,70700000,81700000,chr6,147100000,151900000
chr5,70700000,81700000,chr6,156400000,160900000
chr5,70700000,81700000,chr6,166500000,167800000
chr5,94800000,96400000,chr6,0,28500000
chr5,94800000,96400000,chr6,33500000,47800000
chr5,94800000,96400000,chr6,51100000,58800000
chr5,94800000,96400000,chr6,64000000,64600000
chr5,94800000,96400000,chr6,70300000,74600000
chr5,94800000,96400000,chr6,79300000,80000000
chr5,94800000,96400000,chr6,89600000,91800000
chr5,94800000,96400000,chr6,105300000,112600000
chr5,94800000,96400000,chr6,129600000,130500000
chr5,94800000,96400000,chr6,135000000,140400000
chr5,94800000,96400000,chr6,142800000,145100000
chr5,94800000,96400000,chr6,147100000,151900000
chr5,94800000,96400000,chr6,156400000,160900000
chr5,94800000,96400000,chr6,166500000,167800000
chr5,106900000,109500000,chr6,0,28500000
chr5,106900000,109500000,chr6,33500000,47800000
chr5,106900000,109500000,chr6,51100000,58800000
chr5,106900000,109500000,chr6,64000000,64600000
chr5,106900000,109500000,chr6,70300000,74600000
chr5,106900000,109500000,chr6,79300000,80000000
chr5,106900000,109500000,chr6,89600000,91800000
chr5,106900000,109500000,chr6,105300000,112600000
chr5,106900000,109500000,chr6,129600000,130500000
chr5,106900000,109500000,chr6,135000000,140400000
chr5,106900000,109500000,chr6,142800000,145100000
chr5,106900000,109500000,chr6,147100000,151900000
chr5,106900000,109500000,chr6,156400000,160900000
chr5,106900000,109500000,chr6,166500000,167800000
chr5,125700000,143500000,chr6,0,28500000
chr5,125700000,143500000,chr6,33500000,47800000
chr5,125700000,143500000,chr6,51100000,58800000
chr5,125700000,143500000,chr6,64000000,64600000
chr5,125700000,143500000,chr6,70300000,74600000
chr5,125700000,143500000,chr6,79300000,80000000
chr5,125700000,143500000,chr6,89600000,91800000
chr5,125700000,143500000,chr6,105300000,112600000
chr5,125700000,143500000,chr6,129600000,130500000
chr5,125700000,143500000,chr6,135000000,140400000
chr5,125700000,143500000,chr6,142800000,145100000
chr5,125700000,143500000,chr6,147100000,151900000
chr5,125700000,143500000,chr6,156400000,160900000
chr5,125700000,143500000,chr6,166500000,167800000
chr5,147600000,159900000,chr6,0,28500000
chr5,147600000,159900000,chr6,33500000,47800000
chr5,147600000,159900000,chr6,51100000,58800000
chr5,147600000,159900000,chr6,64000000,64600000
chr5,147600000,159900000,chr6,70300000,74600000
chr5,147600000,159900000,chr6,79300000,80000000
chr5,147600000,159900000,chr6,89600000,91800000
chr5,147600000,159900000,chr6,105300000,112600000
chr5,147600000,159900000,chr6,129600000,130500000
chr5,147600000,159900000,chr6,135000000,140400000
chr5,147600000,159900000,chr6,142800000,145100000
chr5,147600000,159900000,chr6,147100000,151900000
chr5,147600000,159900000,chr6,156400000,160900000
chr5,147600000,159900000,chr6,166500000,167800000
chr5,167000000,180600000,chr6,0,28500000
chr5,167000000,180600000,chr6,33500000,47800000
chr5,167000000,180600000,chr6,51100000,58800000
chr5,167000000,180600000,chr6,64000000,64600000
chr5,167000000,180600000,chr6,70300000,74600000
chr5,167000000,180600000,chr6,79300000,80000000
chr5,167000000,180600000,chr6,89600000,91800000
chr5,167000000,180600000,chr6,105300000,112600000
chr5,167000000,180600000,chr6,129600000,130500000
chr5,167000000,180600000,chr6,135000000,140400000
chr5,167000000,180600000,chr6,142800000,145100000
chr5,167000000,180600000,chr6,147100000,151900000
chr5,167000000,180600000,chr6,156400000,160900000
chr5,167000000,180600000,chr6,166500000,167800000
chr1,0,48600000,chr6,24300000,29200000
chr1,0,48600000,chr6,33400000,46600000
chr1,50900000,55900000,chr6,24300000,29200000
chr1,50900000,55900000,chr6,33400000,46600000
chr1,89900000,93700000,chr6,24300000,29200000
chr1,89900000,93700000,chr6,33400000,46600000
chr1,100400000,101500000,chr6,24300000,29200000
chr1,100400000,101500000,chr6,33400000,46600000
chr1,108400000,115600000,chr6,24300000,29200000
chr1,108400000,115600000,chr6,33400000,46600000
chr1,143700000,162800000,chr6,24300000,29200000
chr1,143700000,162800000,chr6,33400000,46600000
chr1,166800000,175400000,chr6,24300000,29200000
chr1,166800000,175400000,chr6,33400000,46600000
chr1,197100000,208200000,chr6,24300000,29200000
chr1,197100000,208200000,chr6,33400000,46600000
chr1,211400000,213100000,chr6,24300000,29200000
chr1,211400000,213100000,chr6,33400000,46600000
chr1,225600000,231800000,chr6,24300000,29200000
chr1,225600000,231800000,chr6,33400000,46600000
chr1,232200000,236900000,chr6,24300000,29200000
chr1,232200000,236900000,chr6,33400000,46600000
chr1,244600000,248200000,chr6,24300000,29200000
chr1,244600000,248200000,chr6,33400000,46600000
chr9,33000000,37900000,chr17,0,9600000
chr9,33000000,37900000,chr17,35700000,43700000
chr9,33000000,37900000,chr17,44900000,49100000
chr9,33000000,37900000,chr17,71900000,81000000
chr9,125600000,141100000,chr17,0,9600000
chr9,125600000,141100000,chr17,35700000,43700000
chr9,125600000,141100000,chr17,44900000,49100000
chr9,125600000,141100000,chr17,71900000,81000000
chr19,4400000,5500000,chr20,0,4200000
chr19,4400000,5500000,chr20,30100000,37600000
chr19,4400000,5500000,chr20,60500000,62900000
chr19,19800000,36100000,chr20,0,4200000
chr19,19800000,36100000,chr20,30100000,37600000
chr19,19800000,36100000,chr20,60500000,62900000
chr9,0,13700000,chr21,18700000,19200000
chr9,0,13700000,chr21,26800000,48100000
chr9,18200000,19600000,chr21,18700000,19200000
chr9,18200000,19600000,chr21,26800000,48100000
chr9,32200000,38500000,chr21,18700000,19200000
chr9,32200000,38500000,chr21,26800000,48100000
chr9,89900000,103300000,chr21,18700000,19200000
chr9,89900000,103300000,chr21,26800000,48100000
chr9,123000000,141100000,chr21,18700000,19200000
chr9,123000000,141100000,chr21,26800000,48100000
chr20,500000,3600000,chr22,16000000,18700000
chr20,500000,3600000,chr22,25000000,29500000
chr20,500000,3600000,chr22,32300000,36300000
chr20,500000,3600000,chr22,46800000,49900000
chr20,29800000,39500000,chr22,16000000,18700000
chr20,29800000,39500000,chr22,25000000,29500000
chr20,29800000,39500000,chr22,32300000,36300000
chr20,29800000,39500000,chr22,46800000,49900000
chr20,40100000,48100000,chr22,16000000,18700000
chr20,40100000,48100000,chr22,25000000,29500000
chr20,40100000,48100000,chr22,32300000,36300000
chr20,40100000,48100000,chr22,46800000,49900000
chr20,57800000,62500000,chr22,16000000,18700000
chr20,57800000,62500000,chr22,25000000,29500000
chr20,57800000,62500000,chr22,32300000,36300000
chr20,57800000,62500000,chr22,46800000,49900000
chr9,0,2200000,chr16,0,5300000
chr9,0,2200000,chr16,23100000,24100000
chr9,0,2200000,chr16,26900000,32200000
chr9,0,2200000,chr16,45900000,46800000
chr9,0,2200000,chr16,66400000,70800000
chr9,0,2200000,chr16,74300000,75500000
chr9,0,2200000,chr16,86400000,90200000
chr9,32200000,38400000,chr16,0,5300000
chr9,32200000,38400000,chr16,23100000,24100000
chr9,32200000,38400000,chr16,26900000,32200000
chr9,32200000,38400000,chr16,45900000,46800000
chr9,32200000,38400000,chr16,66400000,70800000
chr9,32200000,38400000,chr16,74300000,75500000
chr9,32200000,38400000,chr16,86400000,90200000
chr9,118300000,141100000,chr16,0,5300000
chr9,118300000,141100000,chr16,23100000,24100000
chr9,118300000,141100000,chr16,26900000,32200000
chr9,118300000,141100000,chr16,45900000,46800000
chr9,118300000,141100000,chr16,66400000,70800000
chr9,118300000,141100000,chr16,74300000,75500000
chr9,118300000,141100000,chr16,86400000,90200000
chr13,19500000,29300000,chr20,5700000,29900000
chr13,109800000,115100000,chr20,5700000,29900000
chr4,0,13800000,chr10,0,2900000
chr4,0,13800000,chr10,7700000,35200000
chr4,0,13800000,chr10,35800000,42900000
chr4,16900000,27000000,chr10,0,2900000
chr4,16900000,27000000,chr10,7700000,35200000
chr4,16900000,27000000,chr10,35800000,42900000
chr4,35900000,42900000,chr10,0,2900000
chr4,35900000,42900000,chr10,7700000,35200000
chr4,35900000,42900000,chr10,35800000,42900000
chr4,46900000,48900000,chr10,0,2900000
chr4,46900000,48900000,chr10,7700000,35200000
chr4,46900000,48900000,chr10,35800000,42900000
chr4,53100000,58100000,chr10,0,2900000
chr4,53100000,58100000,chr10,7700000,35200000
chr4,53100000,58100000,chr10,35800000,42900000
chr4,139800000,145000000,chr10,0,2900000
chr4,139800000,145000000,chr10,7700000,35200000
chr4,139800000,145000000,chr10,35800000,42900000
chr4,159500000,160200000,chr10,0,2900000
chr4,159500000,160200000,chr10,7700000,35200000
chr4,159500000,160200000,chr10,35800000,42900000
chr4,165600000,166400000,chr10,0,2900000
chr4,165600000,166400000,chr10,7700000,35200000
chr4,165600000,166400000,chr10,35800000,42900000
chr4,169100000,191000000,chr10,0,2900000
chr4,169100000,191000000,chr10,7700000,35200000
chr4,169100000,191000000,chr10,35800000,42900000
chr21,42300000,48100000,chr22,17200000,51200000
chr11,100000,4700000,chr16,0,5200000
chr11,100000,4700000,chr16,27800000,32000000
chr11,100000,4700000,chr16,66400000,70800000
chr11,100000,4700000,chr16,87300000,90200000
chr11,44100000,50300000,chr16,0,5200000
chr11,44100000,50300000,chr16,27800000,32000000
chr11,44100000,50300000,chr16,66400000,70800000
chr11,44100000,50300000,chr16,87300000,90200000
chr11,56200000,78300000,chr16,0,5200000
chr11,56200000,78300000,chr16,27800000,32000000
chr11,56200000,78300000,chr16,66400000,70800000
chr11,56200000,78300000,chr16,87300000,90200000
chr11,115900000,121400000,chr16,0,5200000
chr11,115900000,121400000,chr16,27800000,32000000
chr11,115900000,121400000,chr16,66400000,70800000
chr11,115900000,121400000,chr16,87300000,90200000
chr11,131500000,134900000,chr16,0,5200000
chr11,131500000,134900000,chr16,27800000,32000000
chr11,131500000,134900000,chr16,66400000,70800000
chr11,131500000,134900000,chr16,87300000,90200000
chr15,20000000,31300000,chr21,10700000,11100000
chr15,20000000,31300000,chr21,32400000,48100000
chr15,31900000,38600000,chr21,10700000,11100000
chr15,31900000,38600000,chr21,32400000,48100000
chr15,42300000,52000000,chr21,10700000,11100000
chr15,42300000,52000000,chr21,32400000,48100000
chr15,53000000,55300000,chr21,10700000,11100000
chr15,53000000,55300000,chr21,32400000,48100000
chr15,79400000,79900000,chr21,10700000,11100000
chr15,79400000,79900000,chr21,32400000,48100000
chr15,93700000,101500000,chr21,10700000,11100000
chr15,93700000,101500000,chr21,32400000,48100000
chr17,0,10000000,chr22,19000000,22500000
chr17,0,10000000,chr22,29700000,32200000
chr17,0,10000000,chr22,36100000,43600000
chr17,0,10000000,chr22,50000000,51100000
chr17,31300000,33300000,chr22,19000000,22500000
chr17,31300000,33300000,chr22,29700000,32200000
chr17,31300000,33300000,chr22,36100000,43600000
chr17,31300000,33300000,chr22,50000000,51100000
chr17,36000000,43300000,chr22,19000000,22500000
chr17,36000000,43300000,chr22,29700000,32200000
chr17,36000000,43300000,chr22,36100000,43600000
chr17,36000000,43300000,chr22,50000000,51100000
chr17,71300000,81000000,chr22,19000000,22500000
chr17,71300000,81000000,chr22,29700000,32200000
chr17,71300000,81000000,chr22,36100000,43600000
chr17,71300000,81000000,chr22,50000000,51100000
chr8,0,2400000,chr14,20200000,26900000
chr8,0,2400000,chr14,31000000,36400000
chr8,0,2400000,chr14,49900000,56800000
chr8,0,2400000,chr14,58500000,59900000
chr8,0,2400000,chr14,63000000,72200000
chr8,0,2400000,chr14,72800000,80400000
chr8,0,2400000,chr14,86000000,101200000
chr8,0,2400000,chr14,104800000,107200000
chr8,8000000,12600000,chr14,20200000,26900000
chr8,8000000,12600000,chr14,31000000,36400000
chr8,8000000,12600000,chr14,49900000,56800000
chr8,8000000,12600000,chr14,58500000,59900000
chr8,8000000,12600000,chr14,63000000,72200000
chr8,8000000,12600000,chr14,72800000,80400000
chr8,8000000,12600000,chr14,86000000,101200000
chr8,8000000,12600000,chr14,104800000,107200000
chr8,18800000,23800000,chr14,20200000,26900000
chr8,18800000,23800000,chr14,31000000,36400000
chr8,18800000,23800000,chr14,49900000,56800000
chr8,18800000,23800000,chr14,58500000,59900000
chr8,18800000,23800000,chr14,63000000,72200000
chr8,18800000,23800000,chr14,72800000,80400000
chr8,18800000,23800000,chr14,86000000,101200000
chr8,18800000,23800000,chr14,104800000,107200000
chr8,26900000,31000000,chr14,20200000,26900000
chr8,26900000,31000000,chr14,31000000,36400000
chr8,26900000,31000000,chr14,49900000,56800000
chr8,26900000,31000000,chr14,58500000,59900000
chr8,26900000,31000000,chr14,63000000,72200000
chr8,26900000,31000000,chr14,72800000,80400000
chr8,26900000,31000000,chr14,86000000,101200000
chr8,26900000,31000000,chr14,104800000,107200000
chr8,37000000,43000000,chr14,20200000,26900000
chr8,37000000,43000000,chr14,31000000,36400000
chr8,37000000,43000000,chr14,49900000,56800000
chr8,37000000,43000000,chr14,58500000,59900000
chr8,37000000,43000000,chr14,63000000,72200000
chr8,37000000,43000000,chr14,72800000,80400000
chr8,37000000,43000000,chr14,86000000,101200000
chr8,37000000,43000000,chr14,104800000,107200000
chr8,48100000,49000000,chr14,20200000,26900000
chr8,48100000,49000000,chr14,31000000,36400000
chr8,48100000,49000000,chr14,49900000,56800000
chr8,48100000,49000000,chr14,58500000,59900000
chr8,48100000,49000000,chr14,63000000,72200000
chr8,48100000,49000000,chr14,72800000,80400000
chr8,48100000,49000000,chr14,86000000,101200000
chr8,48100000,49000000,chr14,104800000,107200000
chr8,66300000,68400000,chr14,20200000,26900000
chr8,66300000,68400000,chr14,31000000,36400000
chr8,66300000,68400000,chr14,49900000,56800000
chr8,66300000,68400000,chr14,58500000,59900000
chr8,66300000,68400000,chr14,63000000,72200000
chr8,66300000,68400000,chr14,72800000,80400000
chr8,66300000,68400000,chr14,86000000,101200000
chr8,66300000,68400000,chr14,104800000,107200000
chr8,73800000,75000000,chr14,20200000,26900000
chr8,73800000,75000000,chr14,31000000,36400000
chr8,73800000,75000000,chr14,49900000,56800000
chr8,73800000,75000000,chr14,58500000,59900000
chr8,73800000,75000000,chr14,63000000,72200000
chr8,73800000,75000000,chr14,72800000,80400000
chr8,73800000,75000000,chr14,86000000,101200000
chr8,73800000,75000000,chr14,104800000,107200000
chr8,94700000,96300000,chr14,20200000,26900000
chr8,94700000,96300000,chr14,31000000,36400000
chr8,94700000,96300000,chr14,49900000,56800000
chr8,94700000,96300000,chr14,58500000,59900000
chr8,94700000,96300000,chr14,63000000,72200000
chr8,94700000,96300000,chr14,72800000,80400000
chr8,94700000,96300000,chr14,86000000,101200000
chr8,94700000,96300000,chr14,104800000,107200000
chr8,98300000,104500000,chr14,20200000,26900000
chr8,98300000,104500000,chr14,31000000,36400000
chr8,98300000,104500000,chr14,49900000,56800000
chr8,98300000,104500000,chr14,58500000,59900000
chr8,98300000,104500000,chr14,63000000,72200000
chr8,98300000,104500000,chr14,72800000,80400000
chr8,98300000,104500000,chr14,86000000,101200000
chr8,98300000,104500000,chr14,104800000,107200000
chr8,123500000,129800000,chr14,20200000,26900000
chr8,123500000,129800000,chr14,31000000,36400000
chr8,123500000,129800000,chr14,49900000,56800000
chr8,123500000,129800000,chr14,58500000,59900000
chr8,123500000,129800000,chr14,63000000,72200000
chr8,123500000,129800000,chr14,72800000,80400000
chr8,123500000,129800000,chr14,86000000,101200000
chr8,123500000,129800000,chr14,104800000,107200000
chr8,132900000,135900000,chr14,20200000,26900000
chr8,132900000,135900000,chr14,31000000,36400000
chr8,132900000,135900000,chr14,49900000,56800000
chr8,132900000,135900000,chr14,58500000,59900000
chr8,132900000,135900000,chr14,63000000,72200000
chr8,132900000,135900000,chr14,72800000,80400000
chr8,132900000,135900000,chr14,86000000,101200000
chr8,132900000,135900000,chr14,104800000,107200000
chr8,140100000,146300000,chr14,20200000,26900000
chr8,140100000,146300000,chr14,31000000,36400000
chr8,140100000,146300000,chr14,49900000,56800000
chr8,140100000,146300000,chr14,58500000,59900000
chr8,140100000,146300000,chr14,63000000,72200000
chr8,140100000,146300000,chr14,72800000,80400000
chr8,140100000,146300000,chr14,86000000,101200000
chr8,140100000,146300000,chr14,104800000,107200000
chr4,0,11400000,chr16,5300000,8500000
chr4,0,11400000,chr16,12400000,13900000
chr4,0,11400000,chr16,32100000,48100000
chr4,0,11400000,chr16,50900000,55900000
chr4,0,11400000,chr16,58800000,66200000
chr4,0,11400000,chr16,71700000,81500000
chr4,20800000,24200000,chr16,5300000,8500000
chr4,20800000,24200000,chr16,12400000,13900000
chr4,20800000,24200000,chr16,32100000,48100000
chr4,20800000,24200000,chr16,50900000,55900000
chr4,20800000,24200000,chr16,58800000,66200000
chr4,20800000,24200000,chr16,71700000,81500000
chr4,54500000,68000000,chr16,5300000,8500000
chr4,54500000,68000000,chr16,12400000,13900000
chr4,54500000,68000000,chr16,32100000,48100000
chr4,54500000,68000000,chr16,50900000,55900000
chr4,54500000,68000000,chr16,58800000,66200000
chr4,54500000,68000000,chr16,71700000,81500000
chr4,187400000,191000000,chr16,5300000,8500000
chr4,187400000,191000000,chr16,12400000,13900000
chr4,187400000,191000000,chr16,32100000,48100000
chr4,187400000,191000000,chr16,50900000,55900000
chr4,187400000,191000000,chr16,58800000,66200000
chr4,187400000,191000000,chr16,71700000,81500000
chr16,0,6100000,chr22,16000000,18900000
chr16,0,6100000,chr22,25000000,29600000
chr16,0,6100000,chr22,32200000,36200000
chr16,0,6100000,chr22,47300000,50900000
chr16,23000000,31900000,chr22,16000000,18900000
chr16,23000000,31900000,chr22,25000000,29600000
chr16,23000000,31900000,chr22,32200000,36200000
chr16,23000000,31900000,chr22,47300000,50900000
chr16,46400000,47500000,chr22,16000000,18900000
chr16,46400000,47500000,chr22,25000000,29600000
chr16,46400000,47500000,chr22,32200000,36200000
chr16,46400000,47500000,chr22,47300000,50900000
chr16,66100000,70800000,chr22,16000000,18900000
chr16,66100000,70800000,chr22,25000000,29600000
chr16,66100000,70800000,chr22,32200000,36200000
chr16,66100000,70800000,chr22,47300000,50900000
chr16,85400000,90200000,chr22,16000000,18900000
chr16,85400000,90200000,chr22,25000000,29600000
chr16,85400000,90200000,chr22,32200000,36200000
chr16,85400000,90200000,chr22,47300000,50900000
chr3,42400000,53900000,chr17,0,5400000
chr3,42400000,53900000,chr17,26500000,30700000
