chr1,s1,e1,chr2,s2,e2
chr2,41700000,49200000,chr13,94800000,102000000
chr2,41700000,49200000,chr13,106000000,115000000
chr2,60000000,66200000,chr13,19500000,35200000
chr2,60000000,66200000,chr13,39300000,47700000
chr2,60000000,66200000,chr13,49700000,53800000
chr2,60000000,66200000,chr13,73200000,74700000
chr2,60000000,66200000,chr13,94800000,102000000
chr2,60000000,66200000,chr13,106000000,115000000
chr2,68800000,75200000,chr13,19500000,35200000
chr2,68800000,75200000,chr13,39300000,47700000
chr2,68800000,75200000,chr13,49700000,53800000
chr2,68800000,75200000,chr13,73200000,74700000
chr2,68800000,75200000,chr13,94800000,102000000
chr2,68800000,75200000,chr13,106000000,115000000
chr2,84100000,89200000,chr13,19500000,35200000
chr2,84100000,89200000,chr13,39300000,47700000
chr2,84100000,89200000,chr13,49700000,53800000
chr2,84100000,89200000,chr13,73200000,74700000
chr2,84100000,89200000,chr13,94800000,102000000
chr2,84100000,89200000,chr13,106000000,115000000
chr2,96600000,97800000,chr13,19500000,35200000
chr2,96600000,97800000,chr13,39300000,47700000
chr2,96600000,97800000,chr13,49700000,53800000
chr2,96600000,97800000,chr13,73200000,74700000
chr2,96600000,97800000,chr13,94800000,102000000
chr2,96600000,97800000,chr13,106000000,115000000
chr2,98200000,103500000,chr13,19500000,35200000
chr2,98200000,103500000,chr13,39300000,47700000
chr2,98200000,103500000,chr13,49700000,53800000
chr2,98200000,103500000,chr13,73200000,74700000
chr2,98200000,103500000,chr13,94800000,102000000
chr2,98200000,103500000,chr13,106000000,115000000
chr2,104900000,107500000,chr13,19500000,35200000
chr2,104900000,107500000,chr13,39300000,47700000
chr2,104900000,107500000,chr13,49700000,53800000
chr2,104900000,107500000,chr13,73200000,74700000
chr2,104900000,107500000,chr13,94800000,102000000
chr2,104900000,107500000,chr13,106000000,115000000
chr2,108800000,110400000,chr13,19500000,35200000
chr2,108800000,110400000,chr13,39300000,47700000
chr2,108800000,110400000,chr13,49700000,53800000
chr2,108800000,110400000,chr13,73200000,74700000
chr2,108800000,110400000,chr13,94800000,102000000
chr2,108800000,110400000,chr13,106000000,115000000
chr2,112600000,114000000,chr13,19500000,35200000
chr2,112600000,114000000,chr13,39300000,47700000
chr2,112600000,114000000,chr13,49700000,53800000
chr2,112600000,114000000,chr13,73200000,74700000
chr2,112600000,114000000,chr13,94800000,102000000
chr2,112600000,114000000,chr13,106000000,115000000
chr2,118700000,122900000,chr13,19500000,35200000
chr2,118700000,122900000,chr13,39300000,47700000
chr2,118700000,122900000,chr13,49700000,53800000
chr2,118700000,122900000,chr13,73200000,74700000
chr2,118700000,122900000,chr13,94800000,102000000
chr2,118700000,122900000,chr13,106000000,115000000
chr2,127500000,131000000,chr13,19500000,35200000
chr2,127500000,131000000,chr13,39300000,47700000
chr2,127500000,131000000,chr13,49700000,53800000
chr2,127500000,131000000,chr13,73200000,74700000
chr2,127500000,131000000,chr13,94800000,102000000
chr2,127500000,131000000,chr13,106000000,115000000
chr2,152800000,153600000,chr13,19500000,35200000
chr2,152800000,153600000,chr13,39300000,47700000
chr2,152800000,153600000,chr13,49700000,53800000
chr2,152800000,153600000,chr13,73200000,74700000
chr2,152800000,153600000,chr13,94800000,102000000
chr2,152800000,153600000,chr13,106000000,115000000
chr2,168600000,175600000,chr13,19500000,35200000
chr2,168600000,175600000,chr13,39300000,47700000
chr2,168600000,175600000,chr13,49700000,53800000
chr2,168600000,175600000,chr13,73200000,74700000
chr2,168600000,175600000,chr13,94800000,102000000
chr2,168600000,175600000,chr13,106000000,115000000
chr2,200000000,209000000,chr13,19500000,35200000
chr2,200000000,209000000,chr13,39300000,47700000
chr2,200000000,209000000,chr13,49700000,53800000
chr2,200000000,209000000,chr13,73200000,74700000
chr2,200000000,209000000,chr13,94800000,102000000
chr2,200000000,209000000,chr13,106000000,115000000
chr2,215800000,221300000,chr13,19500000,35200000
chr2,215800000,221300000,chr13,39300000,47700000
chr2,215800000,221300000,chr13,49700000,53800000
chr2,215800000,221300000,chr13,73200000,74700000
chr2,215800000,221300000,chr13,94800000,102000000
chr2,215800000,221300000,chr13,106000000,115000000
chr2,224300000,242900000,chr13,19500000,35200000
chr2,224300000,242900000,chr13,39300000,47700000
chr2,224300000,242900000,chr13,49700000,53800000
chr2,224300000,242900000,chr13,73200000,74700000
chr2,224300000,242900000,chr13,94800000,102000000
chr2,224300000,242900000,chr13,106000000,115000000
chr13,19200000,32400000,chr16,0,5400000
chr13,19200000,32400000,chr16,8200000,12900000
chr13,19200000,32400000,chr16,15500000,16200000
chr13,19200000,32400000,chr16,18900000,20100000
chr13,19200000,32400000,chr16,22100000,31800000
chr13,19200000,32400000,chr16,45900000,47000000
chr13,19200000,32400000,chr16,49500000,51100000
chr13,19200000,32400000,chr16,56300000,58700000
chr13,19200000,32400000,chr16,65600000,75600000
chr13,19200000,32400000,chr16,80600000,88000000
chr13,40400000,55300000,chr16,0,5400000
chr13,40400000,55300000,chr16,8200000,12900000
chr13,40400000,55300000,chr16,15500000,16200000
chr13,40400000,55300000,chr16,18900000,20100000
chr13,40400000,55300000,chr16,22100000,31800000
chr13,40400000,55300000,chr16,45900000,47000000
chr13,40400000,55300000,chr16,49500000,51100000
chr13,40400000,55300000,chr16,56300000,58700000
chr13,40400000,55300000,chr16,65600000,75600000
chr13,40400000,55300000,chr16,80600000,88000000
chr13,72300000,75300000,chr16,0,5400000
chr13,72300000,75300000,chr16,8200000,12900000
chr13,72300000,75300000,chr16,15500000,16200000
chr13,72300000,75300000,chr16,18900000,20100000
chr13,72300000,75300000,chr16,22100000,31800000
chr13,72300000,75300000,chr16,45900000,47000000
chr13,72300000,75300000,chr16,49500000,51100000
chr13,72300000,75300000,chr16,56300000,58700000
chr13,72300000,75300000,chr16,65600000,75600000
chr13,72300000,75300000,chr16,80600000,88000000
chr13,95000000,102200000,chr16,0,5400000
chr13,95000000,102200000,chr16,8200000,12900000
chr13,95000000,102200000,chr16,15500000,16200000
chr13,95000000,102200000,chr16,18900000,20100000
chr13,95000000,102200000,chr16,22100000,31800000
chr13,95000000,102200000,chr16,45900000,47000000
chr13,95000000,102200000,chr16,49500000,51100000
chr13,95000000,102200000,chr16,56300000,58700000
chr13,95000000,102200000,chr16,65600000,75600000
chr13,95000000,102200000,chr16,80600000,88000000
chr13,105900000,107900000,chr16,0,5400000
chr13,105900000,107900000,chr16,8200000,12900000
chr13,105900000,107900000,chr16,15500000,16200000
chr13,105900000,107900000,chr16,18900000,20100000
chr13,105900000,107900000,chr16,22100000,31800000
chr13,105900000,107900000,chr16,45900000,47000000
chr13,105900000,107900000,chr16,49500000,51100000
chr13,105900000,107900000,chr16,56300000,58700000
chr13,105900000,107900000,chr16,65600000,75600000
chr13,105900000,107900000,chr16,80600000,88000000
chr13,109300000,114200000,chr16,0,5400000
chr13,109300000,114200000,chr16,8200000,12900000
chr13,109300000,114200000,chr16,15500000,16200000
chr13,109300000,114200000,chr16,18900000,20100000
chr13,109300000,114200000,chr16,22100000,31800000
chr13,109300000,114200000,chr16,45900000,47000000
chr13,109300000,114200000,chr16,49500000,51100000
chr13,109300000,114200000,chr16,56300000,58700000
chr13,109300000,114200000,chr16,65600000,75600000
chr13,109300000,114200000,chr16,80600000,88000000
chr1,800000,2500000,chr13,19500000,34500000
chr1,800000,2500000,chr13,39200000,48700000
chr1,800000,2500000,chr13,49100000,54000000
chr1,800000,2500000,chr13,73200000,75300000
chr1,800000,2500000,chr13,94600000,101900000
chr1,800000,2500000,chr13,106200000,115000000
chr1,2900000,48500000,chr13,19500000,34500000
chr1,2900000,48500000,chr13,39200000,48700000
chr1,2900000,48500000,chr13,49100000,54000000
chr1,2900000,48500000,chr13,73200000,75300000
chr1,2900000,48500000,chr13,94600000,101900000
chr1,2900000,48500000,chr13,106200000,115000000
chr1,50600000,56000000,chr13,19500000,34500000
chr1,50600000,56000000,chr13,39200000,48700000
chr1,50600000,56000000,chr13,49100000,54000000
chr1,50600000,56000000,chr13,73200000,75300000
chr1,50600000,56000000,chr13,94600000,101900000
chr1,50600000,56000000,chr13,106200000,115000000
chr1,57300000,60400000,chr13,19500000,34500000
chr1,57300000,60400000,chr13,39200000,48700000
chr1,57300000,60400000,chr13,49100000,54000000
chr1,57300000,60400000,chr13,73200000,75300000
chr1,57300000,60400000,chr13,94600000,101900000
chr1,57300000,60400000,chr13,106200000,115000000
chr1,109100000,115200000,chr13,19500000,34500000
chr1,109100000,115200000,chr13,39200000,48700000
chr1,109100000,115200000,chr13,49100000,54000000
chr1,109100000,115200000,chr13,73200000,75300000
chr1,109100000,115200000,chr13,94600000,101900000
chr1,109100000,115200000,chr13,106200000,115000000
chr1,115600000,118500000,chr13,19500000,34500000
chr1,115600000,118500000,chr13,39200000,48700000
chr1,115600000,118500000,chr13,49100000,54000000
chr1,115600000,118500000,chr13,73200000,75300000
chr1,115600000,118500000,chr13,94600000,101900000
chr1,115600000,118500000,chr13,106200000,115000000
chr1,144800000,145600000,chr13,19500000,34500000
chr1,144800000,145600000,chr13,39200000,48700000
chr1,144800000,145600000,chr13,49100000,54000000
chr1,144800000,145600000,chr13,73200000,75300000
chr1,144800000,145600000,chr13,94600000,101900000
chr1,144800000,145600000,chr13,106200000,115000000
chr1,149900000,161500000,chr13,19500000,34500000
chr1,149900000,161500000,chr13,39200000,48700000
chr1,149900000,161500000,chr13,49100000,54000000
chr1,149900000,161500000,chr13,73200000,75300000
chr1,149900000,161500000,chr13,94600000,101900000
chr1,149900000,161500000,chr13,106200000,115000000
chr1,164500000,169700000,chr13,19500000,34500000
chr1,164500000,169700000,chr13,39200000,48700000
chr1,164500000,169700000,chr13,49100000,54000000
chr1,164500000,169700000,chr13,73200000,75300000
chr1,164500000,169700000,chr13,94600000,101900000
chr1,164500000,169700000,chr13,106200000,115000000
chr1,180100000,184800000,chr13,19500000,34500000
chr1,180100000,184800000,chr13,39200000,48700000
chr1,180100000,184800000,chr13,49100000,54000000
chr1,180100000,184800000,chr13,73200000,75300000
chr1,180100000,184800000,chr13,94600000,101900000
chr1,180100000,184800000,chr13,106200000,115000000
chr1,199800000,202200000,chr13,19500000,34500000
chr1,199800000,202200000,chr13,39200000,48700000
chr1,199800000,202200000,chr13,49100000,54000000
chr1,199800000,202200000,chr13,73200000,75300000
chr1,199800000,202200000,chr13,94600000,101900000
chr1,199800000,202200000,chr13,106200000,115000000
chr3,45900000,50600000,chr13,19700000,34500000
chr3,45900000,50600000,chr13,40400000,53800000
chr3,45900000,50600000,chr13,73100000,74800000
chr3,45900000,50600000,chr13,78900000,81000000
chr3,45900000,50600000,chr13,94500000,101700000
chr3,45900000,50600000,chr13,108800000,114500000
chr3,98700000,102400000,chr13,19700000,34500000
chr3,98700000,102400000,chr13,40400000,53800000
chr3,98700000,102400000,chr13,73100000,74800000
chr3,98700000,102400000,chr13,78900000,81000000
chr3,98700000,102400000,chr13,94500000,101700000
chr3,98700000,102400000,chr13,108800000,114500000
chr3,118000000,144100000,chr13,19700000,34500000
chr3,118000000,144100000,chr13,40400000,53800000
chr3,118000000,144100000,chr13,73100000,74800000
chr3,118000000,144100000,chr13,78900000,81000000
chr3,118000000,144100000,chr13,94500000,101700000
chr3,118000000,144100000,chr13,108800000,114500000
chr3,148300000,152900000,chr13,19700000,34500000
chr3,148300000,152900000,chr13,40400000,53800000
chr3,148300000,152900000,chr13,73100000,74800000
chr3,148300000,152900000,chr13,78900000,81000000
chr3,148300000,152900000,chr13,94500000,101700000
chr3,148300000,152900000,chr13,108800000,114500000
chr3,154500000,157800000,chr13,19700000,34500000
chr3,154500000,157800000,chr13,40400000,53800000
chr3,154500000,157800000,chr13,73100000,74800000
chr3,154500000,157800000,chr13,78900000,81000000
chr3,154500000,157800000,chr13,94500000,101700000
chr3,154500000,157800000,chr13,108800000,114500000
chr3,158200000,161100000,chr13,19700000,34500000
chr3,158200000,161100000,chr13,40400000,53800000
chr3,158200000,161100000,chr13,73100000,74800000
chr3,158200000,161100000,chr13,78900000,81000000
chr3,158200000,161100000,chr13,94500000,101700000
chr3,158200000,161100000,chr13,108800000,114500000
chr3,168500000,173100000,chr13,19700000,34500000
chr3,168500000,173100000,chr13,40400000,53800000
chr3,168500000,173100000,chr13,73100000,74800000
chr3,168500000,173100000,chr13,78900000,81000000
chr3,168500000,173100000,chr13,94500000,101700000
chr3,168500000,173100000,chr13,108800000,114500000
chr3,176200000,191100000,chr13,19700000,34500000
chr3,176200000,191100000,chr13,40400000,53800000
chr3,176200000,191100000,chr13,73100000,74800000
chr3,176200000,191100000,chr13,78900000,81000000
chr3,176200000,191100000,chr13,94500000,101700000
chr3,176200000,191100000,chr13,108800000,114500000
chr3,191500000,197900000,chr13,19700000,34500000
chr3,191500000,197900000,chr13,40400000,53800000
chr3,191500000,197900000,chr13,73100000,74800000
chr3,191500000,197900000,chr13,78900000,81000000
chr3,191500000,197900000,chr13,94500000,101700000
chr3,191500000,197900000,chr13,108800000,114500000
chr6,200000,21900000,chr13,20200000,31800000
chr6,200000,21900000,chr13,40500000,47700000
chr6,200000,21900000,chr13,49800000,53800000
chr6,200000,21900000,chr13,72600000,74500000
chr6,200000,21900000,chr13,94500000,101700000
chr6,200000,21900000,chr13,108400000,114200000
chr6,24100000,26600000,chr13,20200000,31800000
chr6,24100000,26600000,chr13,40500000,47700000
chr6,24100000,26600000,chr13,49800000,53800000
chr6,24100000,26600000,chr13,72600000,74500000
chr6,24100000,26600000,chr13,94500000,101700000
chr6,24100000,26600000,chr13,108400000,114200000
chr6,33500000,47600000,chr13,20200000,31800000
chr6,33500000,47600000,chr13,40500000,47700000
chr6,33500000,47600000,chr13,49800000,53800000
chr6,33500000,47600000,chr13,72600000,74500000
chr6,33500000,47600000,chr13,94500000,101700000
chr6,33500000,47600000,chr13,108400000,114200000
chr6,51700000,53700000,chr13,20200000,31800000
chr6,51700000,53700000,chr13,40500000,47700000
chr6,51700000,53700000,chr13,49800000,53800000
chr6,51700000,53700000,chr13,72600000,74500000
chr6,51700000,53700000,chr13,94500000,101700000
chr6,51700000,53700000,chr13,108400000,114200000
chr6,56500000,58500000,chr13,20200000,31800000
chr6,56500000,58500000,chr13,40500000,47700000
chr6,56500000,58500000,chr13,49800000,53800000
chr6,56500000,58500000,chr13,72600000,74500000
chr6,56500000,58500000,chr13,94500000,101700000
chr6,56500000,58500000,chr13,108400000,114200000
chr6,89700000,90600000,chr13,20200000,31800000
chr6,89700000,90600000,chr13,40500000,47700000
chr6,89700000,90600000,chr13,49800000,53800000
chr6,89700000,90600000,chr13,72600000,74500000
chr6,89700000,90600000,chr13,94500000,101700000
chr6,89700000,90600000,chr13,108400000,114200000
chr6,104600000,112600000,chr13,20200000,31800000
chr6,104600000,112600000,chr13,40500000,47700000
chr6,104600000,112600000,chr13,49800000,53800000
chr6,104600000,112600000,chr13,72600000,74500000
chr6,104600000,112600000,chr13,94500000,101700000
chr6,104600000,112600000,chr13,108400000,114200000
chr6,133900000,140000000,chr13,20200000,31800000
chr6,133900000,140000000,chr13,40500000,47700000
chr6,133900000,140000000,chr13,49800000,53800000
chr6,133900000,140000000,chr13,72600000,74500000
chr6,133900000,140000000,chr13,94500000,101700000
chr6,133900000,140000000,chr13,108400000,114200000
chr6,142800000,145000000,chr13,20200000,31800000
chr6,142800000,145000000,chr13,40500000,47700000
chr6,142800000,145000000,chr13,49800000,53800000
chr6,142800000,145000000,chr13,72600000,74500000
chr6,142800000,145000000,chr13,94500000,101700000
chr6,142800000,145000000,chr13,108400000,114200000
chr6,147400000,160900000,chr13,20200000,31800000
chr6,147400000,160900000,chr13,40500000,47700000
chr6,147400000,160900000,chr13,49800000,53800000
chr6,147400000,160900000,chr13,72600000,74500000
chr6,147400000,160900000,chr13,94500000,101700000
chr6,147400000,160900000,chr13,108400000,114200000
chr6,165900000,170800000,chr13,20200000,31800000
chr6,165900000,170800000,chr13,40500000,47700000
chr6,165900000,170800000,chr13,49800000,53800000
chr6,165900000,170800000,chr13,72600000,74500000
chr6,165900000,170800000,chr13,94500000,101700000
chr6,165900000,170800000,chr13,108400000,114200000
chr1,2900000,48500000,chr5,0,2000000
chr1,2900000,48500000,chr5,130400000,180600000
chr1,53000000,55800000,chr5,0,2000000
chr1,53000000,55800000,chr5,130400000,180600000
chr1,109300000,114900000,chr5,0,2000000
chr1,109300000,114900000,chr5,130400000,180600000
chr1,144800000,147300000,chr5,0,2000000
chr1,144800000,147300000,chr5,130400000,180600000
chr1,149900000,187600000,chr5,0,2000000
chr1,149900000,187600000,chr5,130400000,180600000
chr1,192600000,193800000,chr5,0,2000000
chr1,192600000,193800000,chr5,130400000,180600000
chr1,195100000,202000000,chr5,0,2000000
chr1,195100000,202000000,chr5,130400000,180600000
chr13,20000000,34200000,chr19,4100000,20100000
chr13,20000000,34200000,chr19,27500000,27900000
chr13,20000000,34200000,chr19,33100000,51800000
chr13,20000000,34200000,chr19,54000000,59100000
chr13,40500000,55600000,chr19,4100000,20100000
chr13,40500000,55600000,chr19,27500000,27900000
chr13,40500000,55600000,chr19,33100000,51800000
chr13,40500000,55600000,chr19,54000000,59100000
chr13,73200000,74400000,chr19,4100000,20100000
chr13,73200000,74400000,chr19,27500000,27900000
chr13,73200000,74400000,chr19,33100000,51800000
chr13,73200000,74400000,chr19,54000000,59100000
chr13,95100000,100700000,chr19,4100000,20100000
chr13,95100000,100700000,chr19,27500000,27900000
chr13,95100000,100700000,chr19,33100000,51800000
chr13,95100000,100700000,chr19,54000000,59100000
chr13,109800000,114500000,chr19,4100000,20100000
chr13,109800000,114500000,chr19,27500000,27900000
chr13,109800000,114500000,chr19,33100000,51800000
chr13,109800000,114500000,chr19,54000000,59100000
chr13,19500000,34700000,chr17,25300000,27600000
chr13,19500000,34700000,chr17,44900000,50000000
chr13,19500000,34700000,chr17,54500000,66800000
chr13,19500000,34700000,chr17,69800000,80700000
chr13,39700000,54100000,chr17,25300000,27600000
chr13,39700000,54100000,chr17,44900000,50000000
chr13,39700000,54100000,chr17,54500000,66800000
chr13,39700000,54100000,chr17,69800000,80700000
chr13,73000000,74500000,chr17,25300000,27600000
chr13,73000000,74500000,chr17,44900000,50000000
chr13,73000000,74500000,chr17,54500000,66800000
chr13,73000000,74500000,chr17,69800000,80700000
chr13,94800000,101400000,chr17,25300000,27600000
chr13,94800000,101400000,chr17,44900000,50000000
chr13,94800000,101400000,chr17,54500000,66800000
chr13,94800000,101400000,chr17,69800000,80700000
chr13,109200000,115000000,chr17,25300000,27600000
chr13,109200000,115000000,chr17,44900000,50000000
chr13,109200000,115000000,chr17,54500000,66800000
chr13,109200000,115000000,chr17,69800000,80700000
chr10,100000,1100000,chr22,16800000,27800000
chr10,100000,1100000,chr22,28400000,32500000
chr10,100000,1100000,chr22,34900000,46500000
chr10,5100000,6700000,chr22,16800000,27800000
chr10,5100000,6700000,chr22,28400000,32500000
chr10,5100000,6700000,chr22,34900000,46500000
chr10,10600000,15500000,chr22,16800000,27800000
chr10,10600000,15500000,chr22,28400000,32500000
chr10,10600000,15500000,chr22,34900000,46500000
chr10,26900000,31000000,chr22,16800000,27800000
chr10,26900000,31000000,chr22,28400000,32500000
chr10,26900000,31000000,chr22,34900000,46500000
chr10,33300000,36000000,chr22,16800000,27800000
chr10,33300000,36000000,chr22,28400000,32500000
chr10,33300000,36000000,chr22,34900000,46500000
chr10,41900000,43000000,chr22,16800000,27800000
chr10,41900000,43000000,chr22,28400000,32500000
chr10,41900000,43000000,chr22,34900000,46500000
chr10,69500000,81300000,chr22,16800000,27800000
chr10,69500000,81300000,chr22,28400000,32500000
chr10,69500000,81300000,chr22,34900000,46500000
chr10,93800000,96100000,chr22,16800000,27800000
chr10,93800000,96100000,chr22,28400000,32500000
chr10,93800000,96100000,chr22,34900000,46500000
chr10,96900000,106500000,chr22,16800000,27800000
chr10,96900000,106500000,chr22,28400000,32500000
chr10,96900000,106500000,chr22,34900000,46500000
chr10,120200000,127500000,chr22,16800000,27800000
chr10,120200000,127500000,chr22,28400000,32500000
chr10,120200000,127500000,chr22,34900000,46500000
chr10,133800000,135400000,chr22,16800000,27800000
chr10,133800000,135400000,chr22,28400000,32500000
chr10,133800000,135400000,chr22,34900000,46500000
chr13,19300000,35600000,chr20,200000,5900000
chr13,19300000,35600000,chr20,17400000,19900000
chr13,19300000,35600000,chr20,24900000,25500000
chr13,19300000,35600000,chr20,29500000,38300000
chr13,19300000,35600000,chr20,41200000,56500000
chr13,40400000,53800000,chr20,200000,5900000
chr13,40400000,53800000,chr20,17400000,19900000
chr13,40400000,53800000,chr20,24900000,25500000
chr13,40400000,53800000,chr20,29500000,38300000
chr13,40400000,53800000,chr20,41200000,56500000
chr13,97400000,101700000,chr20,200000,5900000
chr13,97400000,101700000,chr20,17400000,19900000
chr13,97400000,101700000,chr20,24900000,25500000
chr13,97400000,101700000,chr20,29500000,38300000
chr13,97400000,101700000,chr20,41200000,56500000
chr13,109300000,115000000,chr20,200000,5900000
chr13,109300000,115000000,chr20,17400000,19900000
chr13,109300000,115000000,chr20,24900000,25500000
chr13,109300000,115000000,chr20,29500000,38300000
chr13,109300000,115000000,chr20,41200000,56500000
